🇨🇳｜直播必看说明,#genre#
来安综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-czla1pd/1.m3u8
全椒综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-qjzhpd/1.m3u8
全椒生活,http://120.210.216.73:8080/ysten-business/live/SD12-576P-qjshpd/1.m3u8
石台综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-czst/1.m3u8
石台综合,http://111.38.104.24:8090/hls/main0/playlist.m3u8
休宁综合,http://120.210.216.73:8080/ysten-business/live/hsxndst/1.m3u8
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
凤台综合,http://111.39.175.241:8088/live/fengtai1.m3u8
凤台综合,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
凤台生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
霍邱综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-huoqiu/1.m3u8
霍山综合,http://ahhsdb.chinashadt.com:1936/live/stream:ahws.stream/playlist.m3u8
金寨综合,http://112.26.80.214:1935/live/xinwen/playlist.m3u8
舒城综合,http://220.180.24.62:1935/live/live2/playlist.m3u8
舒城旅游,http://220.180.24.62:1935/live/live1/playlist.m3u8
肥东生活,http://120.210.216.73:8080/ysten-business/live/SD12-576P-fdjjsh/1.m3u8
肥西综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-fxxwzh/1.m3u8
涡阳综合,http://111.39.71.77:8099/live/one/playlist.m3u8
利辛综合,http://linxinbf.fst1994.cn/live/xinwen.m3u8
利辛影,http://linxinbf.fst1994.cn/live/yingshi.m3u8
潜山综合,http://60.171.171.101:8278/rtmp_export/video22.m3u8

🎀河南,#genre#
河南卫视,http://yfsl.vsd.gehua.net.cn/live/HeNanHD_6000.m3u8
河南卫视,http://lu1.cc/c/tv/sjtv/p/bjcd.php?id=hnws
河南都市,http://media.hndyjyfw.gov.cn/live/jz-henandushi/live.m3u8
河南都市,http://123.6.9.146/live/jz-henandushi/live.m3u8
河南民生,http://media.hndyjyfw.gov.cn/live/jz-henanminsheng/live.m3u8
河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
河南文博,http://media.hndyjyfw.gov.cn/live/jz-henanwenwu/live.m3u8
河南党教,http://media.hndyjyfw.gov.cn/live/jz-m-ycjy/live.m3u8
河南乡村,http://media.hndyjyfw.gov.cn/live/jz-henanxinnong/live.m3u8
梨园频道,http://media.hndyjyfw.gov.cn/live/jz-henanliyuan/live.m3u8
梨园频道,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
文物宝库,http://live.dxhmt.cn:9080/19903718786/503136115d714e6796389709a5c74f77.m3u8
文物宝库,http://media.hndyjyfw.gov.cn/live/jz-henanwenwu/live.m3u8
晴彩中原,http://live.dxhmt.cn:9080/19903718786/854deb36f8db4c9098cad18cc35bd632.m3u8
开封综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
开封文旅,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
洛阳综合,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8
洛阳科教,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8
洛阳文旅,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8
平顶山综合,http://live.muzhifm.com/shuazhibo/room2980_pc.m3u8?auth_key=1785035772-0-0-320b3c9961718d03cbecc9021bd27580
平顶山城市,http://live.muzhifm.com/shuazhibo/room2982_pc.m3u8?auth_key=1785035772-0-0-2e1f9c256448a75c1fc656a32a12794d
平顶山公共,http://live.muzhifm.com/shuazhibo/room2983_pc.m3u8?auth_key=1785035772-0-0-e8ae97c4402a8d3cf8ba7d8c7441f515
安阳综合,http://zhpull.dxhmt.cn/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳公共,http://zhpull.dxhmt.cn/anyang/d21bf91860c443caa34c4797d6b0026e/playlist.m3u8
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
晴彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
新乡综合,http://player3.juyun.tv/camera/08813174.m3u8
新乡公共,http://player3.juyun.tv/camera/08814184.m3u8
周口综合,http://lu1.cc/c/tv/sjtv/hn/zktv.php?id=zkxwzh
周口公共,http://lu1.cc/c/tv/sjtv/hn/zktv.php?id=zkgg
周口教育,http://lu1.cc/c/tv/sjtv/hn/zktv.php?id=zkjy
驻马店综合,http://tvlive.zmdtvw.cn/live/106770611978226682/index.m3u8
驻马店科教,http://tvlive.zmdtvw.cn/live/8395198981051753732/index.m3u8
驻马店公共,http://tvlive.zmdtvw.cn/live/5927138998607870056/index.m3u8
鹤壁综合,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
嵩县综合,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
沁阳新闻,http://live.qinyangtv.com:82/channel1/sd/live.m3u8
沁阳文化,http://live.qinyangtv.com:82/channel2/sd/live.m3u8
济源电视台,http://live.dxhmt.cn:9081/tv/19001-1.m3u8

🎀福建,#genre#
东南卫视,http://yfsl.vsd.gehua.net.cn/live/FuJianHD_6000.m3u8
东南卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292502.m3u8
福建综合,hhttps://p6.vzan.com/slowlive/255033440446192227/live.m3u8
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
厦门卫视,http://yfsl.vsd.gehua.net.cn/live/XiaMen_2000.m3u8
漳州综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
龙岩频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8
三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
莆田综合,http://lu1.cc/c/tv/sjtv/fj/pttv.php?id=pttv1
莆田公共,http://lu1.cc/c/tv/sjtv/fj/pttv.php?id=pttv2
莆田仙游,http://lu1.cc/itb/sjtv/fj/pttv.php?id=ptxy
平潭综合,http://lu1.cc/c/tv/sjtv/p/gdy.php?id=ptxwzh
平潭文旅,http://lu1.cc/c/tv/sjtv/p/gdy.php?id=ptwl
新罗电视台,http://stream.lyxltv.com/xltv/sd/live.m3u8
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
建宁综合,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8
泰宁新闻,https://p2.weizan.cn/2123201810/941522397962841708/live.m3u8
永安综合,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
霞浦综合,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8
德化综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8

🎀河北,#genre#
河北卫视,http://yfsl.vsd.gehua.net.cn/live/HeBei_800.m3u8
河北卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000293403.m3u8
河北卫视,https://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北都市,https://event.pull.hebtv.com/jishi/dushipindao.m3u8
河北都市,https://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=0a371e84fa6980927f5b617687e1ad11
河北经济,https://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
河北经济,https://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=5ae52d7ff5118e85c19a12237a3518cb
河北影视,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
河北影视,https://tv.pull.hebtv.com/jishi/yingshijupindao.m3u8?t=2510710360&k=22da13f91d94e04e4935c5ed39dbdb62
河北少儿,https://event.pull.hebtv.com/jishi/shaoerkejiao.m3u8
河北少儿,https://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=35e8479f6ac81ee25729454e88afa17c
河北公共,https://event.pull.hebtv.com/jishi/gonggongpindao.m3u8
河北公共,https://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=753a034a499730b224c99667ec91eb4e
河北农民,https://event.pull.hebtv.com/jishi/nongminpindao.m3u8
河北农民,https://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=1c19f1e16256d45e9fdcb9b6725647cc
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8
石家庄综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄综合,http://pluslive1.sjzntv.cn/xmzh/HD/live.m3u8
石家庄综合,http://lu1.cc/c/tv/sjtv/hb/sjzxl.php?id=sjzxwzh
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/HD2/live.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄娱乐,http://lu1.cc/c/tv/sjtv/hb/sjzxl.php?id=sjzyl
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/HD3/live.m3u8
石家庄生活,http://lu1.cc/c/tv/sjtv/hb/sjzxl.php?id=sjzsh
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/HD4/live.m3u8
石家庄都市,http://lu1.cc/c/tv/sjtv/hb/sjzxl.php?id=sjzds
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
邯郸综合,http://live.hd.hdbs.cn/video/s10001-2021hdxwzh/index.m3u8
邯郸综合,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸综合,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
邯郸科教,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8
邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
邯郸科教,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
邯郸公共,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
保定综合,http://live.bdgdw.com/channel1/sd/live.m3u8
保定综合,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
保定公共,http://live.bdgdw.com/channel2/sd/live.m3u8
保定公共,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
保定生活,http://live.bdgdw.com/channel3/sd/live.m3u8
保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
沧州综合,http://czlive.czgd.tv:85/live/xnyt.m3u8
沧州公共,http://czlive.czgd.tv:85/live/xnet.m3u8
沧州影视,http://czlive.czgd.tv:85/live/xnst.m3u8
张家口综合,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
张家口公共,http://nlive.zjkgdcs.com:8091/live/zjktv2.m3u8
承德综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
承德综合,https://jwcdnqx.hebyun.com.cn/live/cdslywh/1500k/tzwj_video.m3u8
承德综合,https://jwcdnqx.hebyun.com.cn/live/cdsxwzhtv/1500k/tzwj_video.m3u8
承德公共,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德公共,https://jwcdnqx.hebyun.com.cn/live/cdsggshtv/1500k/tzwj_video.m3u8
邢台综合,https://a.xttv.top/xttv/5ebe09cb3d1a0f3f3d062e99c781zhpd.m3u8
邢台公共,https://a.xttv.top/xttv/d0586743dc68918f808f28b8bc90cssh.m3u8
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8

🎀陕西,#genre#
陕西卫视,http://yfsl.vsd.gehua.net.cn/live/ShannXi_2000.m3u8
陕西卫视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=sxws
农林卫视,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=nlws
农林卫视,http://183.207.248.37/PLTV/4/224/3221227015/1.m3u8
陕西新闻,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=sxxwzx
陕西新闻,http://lu1.cc/c/tv/sjtv/p/tide.php?id=sxxwzx
陕西新闻,http://121.51.249.157/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225639/index.m3u8
陕西都市,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=sxdsqc
陕西都市,http://lu1.cc/c/tv/sjtv/p/tide.php?id=sxdsqc
陕西生活,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=sxsh
陕西生活,http://121.51.249.29/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225531/index.m3u8
陕西公共,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=sxgg
陕西公共,http://121.51.249.29/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225533/index.m3u8
陕西体育,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=sxtyxx
陕西体育,http://121.51.249.73/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225535/index.m3u8
陕西影视,http://121.51.249.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225532/index.m3u8
陕西移动,http://lu1.cc/c/tv/sjtv/p/tide.php?id=sxyd
西安综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安购物,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
西安移动,http://stream2.xiancity.cn/xatv7/sd/live.m3u8
咸阳综合,http://player2.juyun.tv/tv/29377114.m3u8
咸阳公共,http://player2.juyun.tv/tv/29378164.m3u8
铜川综合,http://lu1.cc/c/tv/sjtv/p/qingk.php?id=tcxwzh
铜川公共,http://lu1.cc/c/tv/sjtv/p/qingk.php?id=tcxwzh
渭南综合,http://stream1.hshan.com/xwzh/playlist.m3u8
渭南公共,http://stream1.hshan.com/hspd/sd/live.m3u8
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
榆林综合,http://live.ylwltv.com:8089/live/1080p-yltv1.m3u8
榆林综合,http://live.ylwltv.com:8089/live/576p-yltv1.m3u8
榆林公共,http://live.ylwltv.com:8089/live/1080p-yltv2.m3u8
汉中公共,http://lu1.cc/c/tv/sjtv/p/migu.php?id=hzgg
安康综合,http://hls-sxak.sobeylive.com/xjhsyapp2019/zhpdhd.m3u8
安康公共,http://hls-sxak.sobeylive.com/xjhsyapp2019/ggpdhd.m3u8
安康教育,http://hls-sxak.sobeylive.com/xjhsyapp2019/jypdhd.m3u8
宝鸡综合,http://h5.baojinews.com/m3u8/baojitv1.m3u8
宝鸡经济,http://h5.baojinews.com/m3u8/baojitv2.m3u8

🎀山西,#genre#
山西卫视,http://yfsl.vsd.gehua.net.cn/live/ShanXi_800.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.flv?bitrate=512000&channel=Shan1XiTV
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8
山西影视,http://lu1.cc/c/tv/sjtv/p/tide.php?id=sxys
山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8
山西经济,http://lu1.cc/c/tv/sjtv/p/tide.php?id=sxjj
山西文体,http://liveflash.sxrtv.com/live/sxpublic.m3u8
山西文体,http://lu1.cc/c/tv/sjtv/p/tide.php?id=sxwtsh
山西社会,http://liveflash.sxrtv.com/live/sxedu.m3u8
山西社会,http://lu1.cc/c/tv/sjtv/p/tide.php?id=sxshfz
黄河频道,http://liveflash.sxrtv.com/live/huanghe.m3u8
黄河频道,http://lu1.cc/c/tv/sjtv/p/tide.php?id=sxhh
太原综合,http://lu1.cc/c/tv/sjtv/p/tide.php?id=tyxwzh
太原公共,http://lu1.cc/c/tv/sjtv/p/tide.php?id=tyjjsh
太原法治,http://lu1.cc/c/tv/sjtv/p/tide.php?id=tysjfz
太原影视,http://lu1.cc/c/tv/sjtv/p/tide.php?id=tyys
太原文体,http://lu1.cc/c/tv/sjtv/p/tide.php?id=tywt
晋城综合,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
泉阳综合,https://live.yqrtv.com/xwpd/sd/live.m3u8
泉阳科教,https://live.yqrtv.com/xwchne/sd/live.m3u8
朔州综合,https://live1.shuozhounews.cn/xwzh/sd/live.m3u8
朔州公共,https://live1.shuozhounews.cn/shyl/sd/live.m3u8
长治综合,http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
运城综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科教,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8


🎀贵州,#genre#
贵州卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000293303.m3u8
六盘水综合,http://file.lpsntv.com/nmip-media/channellive/channel110181/playlist.m3u8
六盘水公共,http://file.lpsntv.com/nmip-media/channellive/channel110983/playlist.m3u8
安顺新闻,https://player.juyun.tv/camera/64413134.m3u8
安顺公共,http://player4.juyun.tv/camera/82393176.m3u8
黔西综合,http://live2.qxndt.com/zhpd/sd/live.m3u8
黔西公共,http://live2.qxndt.com/ggpd/sd/live.m3u8
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8
罗甸综合,http://pili-live-rtmp.210.i2863.com/i2863-210/live_210_050252.m3u8
湄潭综合,http://p2.weizan.cn/1635496647/663562647402642026/live.m3u8

🎀吉林,#genre#
吉林卫视,http://yfsl.vsd.gehua.net.cn/live/JiLinWeiShiHD_1200.m3u8
吉林卫视,http://stream1.jlntv.cn/jlws/playlist.m3u8
吉林卫视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=jlws
吉林都市,http://stream1.jlntv.cn/dspd/playlist.m3u8
吉林综合,http://stream1.jlntv.cn/fzpd/playlist.m3u8
吉林生活,http://stream1.jlntv.cn/shpd/sd/live.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/playlist.m3u8
吉林乡村,http://stream1.jlntv.cn/xcpd/playlist.m3u8
吉林公共,http://stream1.jlntv.cn/ggpd/playlist.m3u8
吉林文艺,http://stream1.jlntv.cn/fzpd/playlist.m3u8
吉林综合,http://living.muzhifm.com/jilinshi/jl_v_zonghe.m3u8?auth_key=1683944014-0-0-727c3c424b12e5c4484b0e7cecfef774
吉林综合,http://stream2.jlntv.cn/jilin1/playlist.m3u8
东北戏曲,http://stream1.jlntv.cn/dbxq/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边综合,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
辽源综合,http://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8

🎀甘肃,#genre#
甘肃卫视,http://yfsl.vsd.gehua.net.cn/live/GanSu_2000.m3u8
甘肃卫视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=gsws
酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8
酒泉公共,http://stream.gsjqtv.com/pd2/sd/live.m3u8
张掖综合,https://play.kankanlive.com/live/1641368866623993.m3u8
张掖公共,https://play.kankanlive.com/live/1652322338466987.m3u8
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8
天水综合,http://live.zhibotianshui.com/qvFb1c1/1000/live.m3u8
天水综合,http://v2.91kds.cn/b9/hoge.m3u8?ip=gststv&id=20&auth=rinimabi
天水公共,http://live.zhibotianshui.com/UEi85OR/1000/live.m3u8
天水公共,http://v2.91kds.cn/b9/hoge.m3u8?ip=gststv&id=21&auth=rinimabi
庆阳综合,http://stream.gsqytv.com.cn/xwzh/sd/live.m3u8
定西综合,http://play.kankanlive.com/live/1645679947087932.m3u8
定西文旅,http://play.kankanlive.com/live/1645680054929933.m3u8
甘南综合,http://pili-live-hls.hfmt.net/gntv/gnhytv1.m3u8
甘南藏语,http://pili-live-hls.hfmt.net/gntv/gnzytv1.m3u8

🎀云南,#genre#
云南卫视,http://yfsl.vsd.gehua.net.cn/live/YunNan_2000.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
澜湄国际,http://tvlive.ynradio.com/live/yunnanguoji/chunks.m3u8
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8
昆明综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0/playlist.m3u8
昆明教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
昆明影视, http://wshls.live.migucloud.com/live/KYLNJWFD_C0/playlist.m3u8
红河综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv
红河公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv
丽江综合,http://play.qlive.lijiangtv.com/live/tvzh.m3u8
丽江公共,http://play.qlive.lijiangtv.com/live/tvgg.m3u8
楚雄综合,https://pili-live-hlscxrm.tianma3600.com/cxrm/dspd1.m3u8
宝山综合,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
宝山公共,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
宝山文旅,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
文山综合,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103390/playlist.m3u8
文山公共,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103666/playlist.m3u8
怒江电视台,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳民语,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
普洱一套,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
普洱二套,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
普洱三套,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8


🎀海南,#genre#
海南卫视,http://yfsl.vsd.gehua.net.cn/live/LvYouWeiShiHD_1200.m3u8
海南卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000291503.m3u8
三沙卫视,http://yfsl.vsd.gehua.net.cn/live/ipcdn,SanSha_800K_live.m3u8
海南自贸,http://lu1.cc/c/tv/sjtv/hin/hnxl.php?id=hnzm
海南新闻,http://lu1.cc/c/tv/sjtv/hin/hnxl.php?id=hnxw
海南公共,http://lu1.cc/c/tv/sjtv/hin/hnxl.php?id=hngg
海南文旅,http://lu1.cc/c/tv/sjtv/hin/hnxl.php?id=hnwl
儋州电视台,http://lu1.cc/c/tv/sjtv/p/gdy.php?id=dztv

🎀新疆,#genre#
新疆卫视,http://yfsl.vsd.gehua.net.cn/live/XinJiang_800.m3u8
新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8?txSecret=58347f72aece2c25c685b8dc4da74652&txTime=95A66658
新疆卫视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=xjws
新疆维语综合,http://livehyw5.chinamcache.com/hyw/zb02.m3u8?txSecret=0db853dddc29118c1c7083f56ac5781e&txTime=95A66658
